312.524, 129.488, 3.260,  3.620 False
312.414, 129.488, 3.293,  3.653 False
312.304, 129.488, 3.324,  3.686 False
312.192, 129.488, 3.357,  3.719 False
312.080, 129.488, 3.389,  3.752 False
311.966, 129.488, 3.422,  3.785 False
311.851, 129.488, 3.453,  3.818 False
311.735, 129.488, 3.486,  3.851 False
311.618, 129.488, 3.517,  3.884 False
311.500, 129.488, 3.550,  3.917 False
311.381, 129.488, 3.582,  3.950 False
311.261, 129.488, 3.615,  3.983 False
311.139, 129.488, 3.646,  4.016 False
311.017, 129.488, 3.679,  4.049 False
310.894, 129.488, 3.710,  4.082 False
310.769, 129.488, 3.743,  4.115 False
310.644, 129.488, 3.774,  4.148 False
310.517, 129.488, 3.806,  4.181 False
310.389, 129.488, 3.837,  4.214 False
310.261, 129.488, 3.869,  4.247 False
310.131, 129.489, 3.899,  4.280 False
310.000, 129.489, 3.931,  4.313 False
309.868, 129.489, 3.961,  4.346 False
309.736, 129.489, 3.993,  4.379 False
309.602, 129.490, 4.022,  4.412 False
309.467, 129.490, 4.054,  4.445 False
309.331, 129.489, 4.083,  4.478 False
309.194, 129.489, 4.114,  4.511 False
309.056, 129.489, 4.144,  4.544 False
308.917, 129.489, 4.175,  4.577 False
308.777, 129.489, 4.205,  4.610 False
308.636, 129.489, 4.236,  4.643 False
308.495, 129.489, 4.266,  4.676 False
308.352, 129.489, 4.297,  4.709 False
308.208, 129.489, 4.327,  4.742 False
308.063, 129.489, 4.358,  4.775 False
307.917, 129.489, 4.387,  4.808 False
307.770, 129.489, 4.419,  4.841 False
307.621, 129.489, 4.448,  4.874 False
307.472, 129.489, 4.479,  4.907 False
307.322, 129.489, 4.508,  4.940 False
307.171, 129.489, 4.539,  4.973 False
307.019, 129.488, 4.568,  5.006 False
306.866, 129.487, 4.599,  5.039 False
306.712, 129.487, 4.628,  5.072 False
306.557, 129.487, 4.660,  5.105 False
306.401, 129.487, 4.689,  5.138 False
306.244, 129.487, 4.720,  5.171 False
306.086, 129.487, 4.750,  5.204 False
305.927, 129.486, 4.780,  5.237 False
305.767, 129.486, 4.809,  5.270 False
305.606, 129.486, 4.840,  5.303 False
305.444, 129.486, 4.869,  5.336 False
305.281, 129.486, 4.900,  5.369 False
305.117, 129.486, 4.929,  5.402 False
304.952, 129.485, 4.960,  5.435 False
304.785, 129.485, 4.989,  5.468 False
304.618, 129.485, 5.021,  5.501 False
304.450, 129.485, 5.049,  5.534 False
304.281, 129.485, 5.081,  5.567 False
304.111, 129.485, 5.109,  5.600 False
303.940, 129.485, 5.141,  5.633 False
303.768, 129.485, 5.169,  5.666 False
303.595, 129.484, 5.201,  5.699 False
303.421, 129.487, 5.219,  5.732 False
303.247, 129.491, 5.227,  5.765 False
303.073, 129.496, 5.220,  5.798 False
302.900, 129.501, 5.220,  5.831 False
302.726, 129.506, 5.228,  5.864 False
302.551, 129.513, 5.248,  5.897 False
302.376, 129.519, 5.276,  5.930 False
302.199, 129.524, 5.313,  5.963 False
302.021, 129.530, 5.351,  5.996 False
301.841, 129.537, 5.394,  6.029 False
301.660, 129.544, 5.436,  6.062 False
301.478, 129.552, 5.481,  6.095 False
301.294, 129.561, 5.520,  6.128 False
301.109, 129.572, 5.562,  6.161 False
300.923, 129.583, 5.599,  6.194 False
300.736, 129.595, 5.638,  6.227 False
300.548, 129.606, 5.674,  6.260 False
300.358, 129.616, 5.711,  6.293 False
300.167, 129.628, 5.744,  6.326 False
299.975, 129.640, 5.778,  6.359 False
299.782, 129.652, 5.810,  6.392 False
299.588, 129.663, 5.844,  6.425 False
299.393, 129.674, 5.875,  6.458 False
299.196, 129.686, 5.908,  6.491 False
298.999, 129.698, 5.939,  6.524 False
298.801, 129.710, 5.972,  6.557 False
298.601, 129.722, 6.003,  6.590 False
298.401, 129.734, 6.036,  6.623 False
298.199, 129.748, 6.067,  6.656 False
297.997, 129.761, 6.101,  6.689 False
297.793, 129.775, 6.131,  6.722 False
297.589, 129.788, 6.165,  6.755 False
297.383, 129.802, 6.195,  6.788 False
297.176, 129.816, 6.228,  6.821 False
296.968, 129.830, 6.258,  6.854 False
296.759, 129.844, 6.290,  6.887 False
296.549, 129.858, 6.320,  6.920 False
296.339, 129.872, 6.352,  6.953 False
296.127, 129.887, 6.381,  6.986 False
295.914, 129.901, 6.413,  7.019 False
295.700, 129.916, 6.442,  7.052 False
295.485, 129.931, 6.474,  7.085 False
295.269, 129.946, 6.503,  7.118 False
295.052, 129.961, 6.535,  7.151 False
294.834, 129.976, 6.564,  7.184 False
294.615, 129.992, 6.597,  7.217 False
294.395, 130.007, 6.626,  7.250 False
294.174, 130.023, 6.658,  7.283 False
293.952, 130.039, 6.686,  7.316 False
293.729, 130.054, 6.717,  7.349 False
293.505, 130.070, 6.745,  7.382 False
293.280, 130.086, 6.776,  7.415 False
293.054, 130.102, 6.803,  7.448 False
292.827, 130.118, 6.833,  7.481 False
292.599, 130.134, 6.860,  7.514 False
292.370, 130.151, 6.890,  7.547 False
292.141, 130.167, 6.917,  7.580 False
291.910, 130.183, 6.948,  7.613 False
291.678, 130.200, 6.975,  7.646 False
291.446, 130.216, 7.006,  7.679 False
291.212, 130.233, 7.033,  7.712 False
290.978, 130.249, 7.064,  7.745 False
290.742, 130.266, 7.091,  7.778 False
290.506, 130.282, 7.122,  7.811 False
290.268, 130.299, 7.149,  7.844 False
290.030, 130.316, 7.179,  7.877 False
289.790, 130.332, 7.207,  7.910 False
289.550, 130.349, 7.237,  7.943 False
289.309, 130.366, 7.264,  7.976 False
289.066, 130.382, 7.295,  8.009 False
288.823, 130.398, 7.322,  8.042 False
288.579, 130.414, 7.353,  8.075 False
288.334, 130.431, 7.380,  8.108 False
288.087, 130.447, 7.410,  8.141 False
287.840, 130.464, 7.437,  8.174 False
287.592, 130.480, 7.467,  8.207 False
287.343, 130.496, 7.493,  8.240 False
287.093, 130.512, 7.523,  8.273 False
286.842, 130.528, 7.550,  8.306 False
286.590, 130.545, 7.580,  8.339 False
286.337, 130.561, 7.607,  8.372 False
286.084, 130.577, 7.637,  8.405 False
285.829, 130.593, 7.664,  8.438 False
285.573, 130.609, 7.694,  8.471 False
285.317, 130.625, 7.721,  8.504 False
285.059, 130.641, 7.751,  8.537 False
284.800, 130.656, 7.778,  8.570 False
284.541, 130.672, 7.809,  8.603 False
284.280, 130.688, 7.835,  8.636 False
284.019, 130.704, 7.866,  8.669 False
283.756, 130.718, 7.891,  8.702 False
283.493, 130.731, 7.922,  8.735 False
283.229, 130.743, 7.949,  8.768 False
282.963, 130.755, 7.980,  8.801 False
282.697, 130.766, 8.007,  8.834 False
282.429, 130.776, 8.038,  8.867 False
282.161, 130.785, 8.066,  8.900 False
281.891, 130.794, 8.100,  8.933 False
281.620, 130.803, 8.139,  8.966 False
281.348, 130.812, 8.170,  8.999 False
281.075, 130.820, 8.194,  9.032 False
280.802, 130.827, 8.219,  9.065 False
280.527, 130.834, 8.242,  9.098 False
280.252, 130.840, 8.267,  9.131 False
279.976, 130.845, 8.288,  9.164 False
279.700, 130.850, 8.304,  9.197 False
279.423, 130.854, 8.318,  9.230 False
279.145, 130.857, 8.330,  9.263 False
278.867, 130.859, 8.340,  9.296 False
278.589, 130.861, 8.348,  9.329 False
278.311, 130.863, 8.356,  9.362 False
278.032, 130.865, 8.362,  9.395 False
277.754, 130.866, 8.368,  9.428 False
277.475, 130.866, 8.372,  9.461 False
277.196, 130.866, 8.377,  9.494 False
276.917, 130.865, 8.380,  9.527 False
276.637, 130.864, 8.383,  9.560 False
276.358, 130.862, 8.386,  9.593 False
276.078, 130.859, 8.388,  9.626 False
275.799, 130.856, 8.390,  9.659 False
275.519, 130.853, 8.392,  9.692 False
275.240, 130.849, 8.393,  9.725 False
274.960, 130.845, 8.395,  9.758 False
274.680, 130.842, 8.396,  9.791 False
274.400, 130.837, 8.396,  9.824 False
274.121, 130.831, 8.396,  9.857 False
273.841, 130.826, 8.397,  9.890 False
273.561, 130.820, 8.397,  9.923 False
273.281, 130.814, 8.397,  9.956 False
273.001, 130.807, 8.397,  9.989 False
272.722, 130.801, 8.397, 10.022 False
272.442, 130.793, 8.396, 10.055 False
272.162, 130.786, 8.396, 10.088 False
271.882, 130.778, 8.396, 10.121 False
271.603, 130.770, 8.395, 10.154 False
271.323, 130.762, 8.394, 10.187 False
271.043, 130.754, 8.394, 10.220 False
270.764, 130.745, 8.393, 10.253 False
270.484, 130.737, 8.392, 10.286 False
270.205, 130.728, 8.392, 10.319 False
269.925, 130.718, 8.391, 10.352 False
269.646, 130.708, 8.390, 10.385 False
269.366, 130.698, 8.389, 10.418 False
269.087, 130.688, 8.388, 10.451 False
268.807, 130.678, 8.387, 10.484 False
268.528, 130.668, 8.386, 10.517 False
268.249, 130.658, 8.385, 10.550 False
267.969, 130.647, 8.384, 10.583 False
267.690, 130.636, 8.384, 10.616 False
267.411, 130.625, 8.383, 10.649 False
267.132, 130.614, 8.382, 10.682 False
266.853, 130.603, 8.381, 10.715 False
266.574, 130.592, 8.380, 10.748 False
266.295, 130.580, 8.379, 10.781 False
266.016, 130.568, 8.378, 10.814 False
265.737, 130.557, 8.377, 10.847 False
265.458, 130.545, 8.376, 10.880 False
265.179, 130.533, 8.375, 10.913 False
264.900, 130.521, 8.374, 10.946 False
264.621, 130.508, 8.373, 10.979 False
264.342, 130.495, 8.372, 11.012 False
264.063, 130.483, 8.371, 11.045 False
263.785, 130.470, 8.371, 11.078 False
263.506, 130.457, 8.370, 11.111 False
263.227, 130.444, 8.369, 11.144 False
262.949, 130.431, 8.368, 11.177 False
262.670, 130.418, 8.368, 11.210 False
262.391, 130.405, 8.367, 11.243 False
262.113, 130.391, 8.366, 11.276 False
261.834, 130.378, 8.365, 11.309 False
261.556, 130.365, 8.364, 11.342 False
261.277, 130.352, 8.364, 11.375 False
260.999, 130.338, 8.363, 11.408 False
260.721, 130.325, 8.362, 11.441 False
260.442, 130.311, 8.362, 11.474 False
260.164, 130.297, 8.361, 11.507 False
259.885, 130.284, 8.360, 11.540 False
259.607, 130.270, 8.360, 11.573 False
259.329, 130.256, 8.359, 11.606 False
259.051, 130.243, 8.358, 11.639 False
258.772, 130.229, 8.358, 11.672 False
258.494, 130.215, 8.357, 11.705 False
258.216, 130.202, 8.357, 11.738 False
257.938, 130.188, 8.356, 11.771 False
257.659, 130.174, 8.355, 11.804 False
257.381, 130.160, 8.355, 11.837 False
257.103, 130.147, 8.354, 11.870 False
256.825, 130.133, 8.354, 11.903 False
256.547, 130.119, 8.353, 11.936 False
256.269, 130.106, 8.353, 11.969 False
255.991, 130.092, 8.352, 12.002 False
255.713, 130.078, 8.352, 12.035 False
255.435, 130.065, 8.351, 12.068 False
255.156, 130.051, 8.351, 12.101 False
254.878, 130.037, 8.351, 12.134 False
254.600, 130.024, 8.350, 12.167 False
254.322, 130.010, 8.350, 12.200 False
254.044, 129.997, 8.349, 12.233 False
253.766, 129.984, 8.349, 12.266 False
253.488, 129.970, 8.349, 12.299 False
253.211, 129.957, 8.348, 12.332 False
252.933, 129.944, 8.348, 12.365 False
252.655, 129.930, 8.347, 12.398 False
252.377, 129.917, 8.347, 12.431 False
252.099, 129.905, 8.347, 12.464 False
251.821, 129.892, 8.346, 12.497 False
251.543, 129.879, 8.346, 12.530 False
251.265, 129.866, 8.346, 12.563 False
250.987, 129.854, 8.345, 12.596 False
250.709, 129.841, 8.345, 12.629 False
250.431, 129.829, 8.345, 12.662 False
250.154, 129.816, 8.344, 12.695 False
249.876, 129.804, 8.344, 12.728 False
249.598, 129.792, 8.344, 12.761 False
249.320, 129.779, 8.344, 12.794 False
249.042, 129.767, 8.343, 12.827 False
248.764, 129.755, 8.343, 12.860 False
248.486, 129.743, 8.343, 12.893 False
248.209, 129.731, 8.343, 12.926 False
247.931, 129.719, 8.342, 12.959 False
247.653, 129.708, 8.342, 12.992 False
247.375, 129.696, 8.342, 13.025 False
247.097, 129.685, 8.342, 13.058 False
246.819, 129.673, 8.341, 13.091 False
246.542, 129.662, 8.341, 13.124 False
246.264, 129.651, 8.341, 13.157 False
245.986, 129.639, 8.341, 13.190 False
245.708, 129.628, 8.341, 13.223 False
245.430, 129.617, 8.340, 13.256 False
245.153, 129.607, 8.340, 13.289 False
244.875, 129.596, 8.340, 13.322 False
244.597, 129.585, 8.340, 13.355 False
244.319, 129.575, 8.340, 13.388 False
244.041, 129.565, 8.340, 13.421 False
243.764, 129.554, 8.339, 13.454 False
243.486, 129.544, 8.339, 13.487 False
243.208, 129.534, 8.339, 13.520 False
242.930, 129.524, 8.339, 13.553 False
242.652, 129.514, 8.339, 13.586 False
242.375, 129.505, 8.339, 13.619 False
242.097, 129.495, 8.338, 13.652 False
241.819, 129.486, 8.338, 13.685 False
241.541, 129.476, 8.338, 13.718 False
241.264, 129.467, 8.338, 13.751 False
240.986, 129.458, 8.338, 13.784 False
240.708, 129.449, 8.338, 13.817 False
240.430, 129.440, 8.338, 13.850 False
240.152, 129.431, 8.338, 13.883 False
239.875, 129.423, 8.337, 13.916 False
239.597, 129.414, 8.337, 13.949 False
239.319, 129.406, 8.337, 13.982 False
239.041, 129.398, 8.337, 14.015 False
238.764, 129.389, 8.337, 14.048 False
238.486, 129.382, 8.337, 14.081 False
238.208, 129.374, 8.337, 14.114 False
237.930, 129.366, 8.337, 14.147 False
237.652, 129.358, 8.337, 14.180 False
237.375, 129.351, 8.337, 14.213 False
237.097, 129.343, 8.336, 14.246 False
236.819, 129.336, 8.336, 14.279 False
236.541, 129.329, 8.336, 14.312 False
236.264, 129.322, 8.336, 14.345 False
235.986, 129.315, 8.336, 14.378 False
235.708, 129.308, 8.336, 14.411 False
235.430, 129.302, 8.336, 14.444 False
235.152, 129.295, 8.336, 14.477 False
234.875, 129.289, 8.336, 14.510 False
234.597, 129.283, 8.336, 14.543 False
234.319, 129.277, 8.336, 14.576 False
234.041, 129.270, 8.336, 14.609 False
233.764, 129.265, 8.336, 14.642 False
233.486, 129.259, 8.336, 14.675 False
233.208, 129.253, 8.335, 14.708 False
232.930, 129.249, 8.335, 14.741 False
232.652, 129.243, 8.335, 14.774 False
232.375, 129.239, 8.335, 14.807 False
232.097, 129.234, 8.335, 14.840 False
231.819, 129.229, 8.335, 14.873 False
231.541, 129.225, 8.335, 14.906 False
231.263, 129.220, 8.335, 14.939 False
230.986, 129.216, 8.335, 14.972 False
230.708, 129.212, 8.335, 15.005 False
230.430, 129.208, 8.335, 15.038 False
230.152, 129.204, 8.335, 15.071 False
229.874, 129.200, 8.335, 15.104 False
229.597, 129.196, 8.335, 15.137 False
229.319, 129.192, 8.335, 15.170 False
229.041, 129.189, 8.335, 15.203 False
228.763, 129.186, 8.335, 15.236 False
228.485, 129.182, 8.335, 15.269 False
228.207, 129.179, 8.335, 15.302 False
227.930, 129.176, 8.335, 15.335 False
227.652, 129.173, 8.334, 15.368 False
227.374, 129.170, 8.334, 15.401 False
227.096, 129.168, 8.334, 15.434 False
226.818, 129.166, 8.334, 15.467 False
226.541, 129.163, 8.334, 15.500 False
226.263, 129.161, 8.334, 15.533 False
225.985, 129.159, 8.334, 15.566 False
225.707, 129.157, 8.334, 15.599 False
225.429, 129.155, 8.334, 15.632 False
225.152, 129.154, 8.334, 15.665 False
224.874, 129.152, 8.334, 15.698 False
224.596, 129.151, 8.334, 15.731 False
224.318, 129.149, 8.334, 15.764 False
224.040, 129.148, 8.334, 15.797 False
223.762, 129.147, 8.334, 15.830 False
223.485, 129.146, 8.334, 15.863 False
223.207, 129.145, 8.334, 15.896 False
222.929, 129.144, 8.334, 15.929 False
222.651, 129.144, 8.334, 15.962 False
222.373, 129.143, 8.334, 15.995 False
222.096, 129.142, 8.334, 16.028 False
221.818, 129.142, 8.334, 16.061 False
221.540, 129.142, 8.334, 16.094 False
221.262, 129.142, 8.334, 16.127 False
220.984, 129.141, 8.334, 16.160 False
220.706, 129.141, 8.334, 16.193 False
220.429, 129.141, 8.334, 16.226 False
220.151, 129.141, 8.334, 16.259 False
219.873, 129.141, 8.334, 16.292 False
219.595, 129.142, 8.334, 16.325 False
219.318, 129.142, 8.334, 16.358 False
219.040, 129.142, 8.334, 16.391 False
218.762, 129.143, 8.334, 16.424 False
218.484, 129.143, 8.334, 16.457 False
218.206, 129.144, 8.334, 16.490 False
217.929, 129.145, 8.334, 16.523 False
217.651, 129.145, 8.334, 16.556 False
217.373, 129.146, 8.334, 16.589 False
217.095, 129.147, 8.334, 16.622 False
216.818, 129.148, 8.334, 16.655 False
216.540, 129.149, 8.334, 16.688 False
216.262, 129.150, 8.334, 16.721 False
215.984, 129.152, 8.334, 16.754 False
215.706, 129.153, 8.334, 16.787 False
215.429, 129.154, 8.333, 16.820 False
215.151, 129.155, 8.333, 16.853 False
214.873, 129.157, 8.333, 16.886 False
214.595, 129.158, 8.333, 16.919 False
214.318, 129.160, 8.333, 16.952 False
214.040, 129.161, 8.333, 16.985 False
213.762, 129.163, 8.333, 17.018 False
213.484, 129.165, 8.333, 17.051 False
213.207, 129.167, 8.333, 17.084 False
212.929, 129.169, 8.333, 17.117 False
212.651, 129.170, 8.333, 17.150 False
212.373, 129.172, 8.333, 17.183 False
212.095, 129.174, 8.333, 17.216 False
211.818, 129.176, 8.333, 17.249 False
211.540, 129.179, 8.333, 17.282 False
211.262, 129.181, 8.333, 17.315 False
210.984, 129.183, 8.333, 17.348 False
210.707, 129.185, 8.333, 17.381 False
210.429, 129.187, 8.333, 17.414 False
210.151, 129.190, 8.333, 17.447 False
209.873, 129.192, 8.333, 17.480 False
209.595, 129.195, 8.333, 17.513 False
209.318, 129.197, 8.333, 17.546 False
209.040, 129.200, 8.333, 17.579 False
208.762, 129.202, 8.333, 17.612 False
208.484, 129.205, 8.333, 17.645 False
208.207, 129.207, 8.333, 17.678 False
207.929, 129.210, 8.333, 17.711 False
207.651, 129.213, 8.333, 17.744 False
207.373, 129.216, 8.333, 17.777 False
207.096, 129.219, 8.333, 17.810 False
206.818, 129.222, 8.333, 17.843 False
206.540, 129.226, 8.333, 17.876 False
206.262, 129.229, 8.333, 17.909 False
205.985, 129.232, 8.333, 17.942 False
205.707, 129.235, 8.333, 17.975 False
205.429, 129.238, 8.333, 18.008 False
205.151, 129.242, 8.333, 18.041 False
204.873, 129.245, 8.333, 18.074 False
204.596, 129.248, 8.333, 18.107 False
204.318, 129.252, 8.333, 18.140 False
204.040, 129.255, 8.333, 18.173 False
203.762, 129.258, 8.333, 18.206 False
203.485, 129.262, 8.333, 18.239 False
203.207, 129.265, 8.333, 18.272 False
202.929, 129.268, 8.333, 18.305 False
202.652, 129.272, 8.333, 18.338 False
202.374, 129.275, 8.333, 18.371 False
202.096, 129.279, 8.333, 18.404 False
201.818, 129.282, 8.333, 18.437 False
201.541, 129.286, 8.333, 18.470 False
201.263, 129.289, 8.333, 18.503 False
200.985, 129.292, 8.333, 18.536 False
200.707, 129.296, 8.333, 18.569 False
200.430, 129.299, 8.333, 18.602 False
200.152, 129.303, 8.333, 18.635 False
199.874, 129.306, 8.333, 18.668 False
199.596, 129.310, 8.333, 18.701 False
199.319, 129.313, 8.333, 18.734 False
199.041, 129.317, 8.333, 18.767 False
198.763, 129.320, 8.333, 18.800 False
198.486, 129.324, 8.333, 18.833 False
198.208, 129.327, 8.333, 18.866 False
197.930, 129.331, 8.333, 18.899 False
197.652, 129.334, 8.333, 18.932 False
197.375, 129.338, 8.333, 18.965 False
197.097, 129.341, 8.333, 18.998 False
196.819, 129.345, 8.333, 19.031 False
196.541, 129.348, 8.333, 19.064 False
196.264, 129.351, 8.333, 19.097 False
195.986, 129.355, 8.333, 19.130 False
195.708, 129.358, 8.333, 19.163 False
195.430, 129.362, 8.333, 19.196 False
195.153, 129.365, 8.333, 19.229 False
194.875, 129.369, 8.333, 19.262 False
194.597, 129.372, 8.333, 19.295 False
194.320, 129.375, 8.333, 19.328 False
194.042, 129.379, 8.333, 19.361 False
193.764, 129.382, 8.333, 19.394 False
193.486, 129.385, 8.333, 19.427 False
193.209, 129.389, 8.333, 19.460 False
192.931, 129.392, 8.333, 19.493 False
192.653, 129.395, 8.333, 19.526 False
192.375, 129.398, 8.333, 19.559 False
192.098, 129.402, 8.333, 19.592 False
191.820, 129.405, 8.333, 19.625 False
191.542, 129.408, 8.333, 19.658 False
191.264, 129.411, 8.333, 19.691 False
190.987, 129.414, 8.333, 19.724 False
190.709, 129.418, 8.333, 19.757 False
190.431, 129.421, 8.333, 19.790 False
190.153, 129.424, 8.333, 19.823 False
189.876, 129.427, 8.333, 19.856 False
189.598, 129.430, 8.333, 19.889 False
189.320, 129.433, 8.333, 19.922 False
189.043, 129.436, 8.333, 19.955 False
188.765, 129.439, 8.333, 19.988 False
188.487, 129.442, 8.333, 20.021 False
188.209, 129.445, 8.333, 20.054 False
187.932, 129.448, 8.333, 20.087 False
187.654, 129.451, 8.333, 20.120 False
187.376, 129.454, 8.333, 20.153 False
187.098, 129.456, 8.333, 20.186 False
186.821, 129.459, 8.333, 20.219 False
186.543, 129.462, 8.333, 20.252 False
186.265, 129.465, 8.333, 20.285 False
185.987, 129.468, 8.333, 20.318 False
185.710, 129.470, 8.333, 20.351 False
185.432, 129.473, 8.333, 20.384 False
185.154, 129.476, 8.333, 20.417 False
184.876, 129.478, 8.333, 20.450 False
184.599, 129.481, 8.333, 20.483 False
184.321, 129.483, 8.333, 20.516 False
184.043, 129.486, 8.333, 20.549 False
183.765, 129.488, 8.333, 20.582 False
183.487, 129.491, 8.333, 20.615 False
183.210, 129.493, 8.333, 20.648 False
182.932, 129.496, 8.333, 20.681 False
182.654, 129.498, 8.333, 20.714 False
182.376, 129.499, 8.333, 20.747 False
182.099, 129.501, 8.333, 20.780 False
181.821, 129.503, 8.333, 20.813 False
181.543, 129.505, 8.333, 20.846 False
181.265, 129.507, 8.333, 20.879 False
180.987, 129.509, 8.333, 20.912 False
180.710, 129.511, 8.333, 20.945 False
180.432, 129.513, 8.333, 20.978 False
180.154, 129.515, 8.333, 21.011 False
179.876, 129.517, 8.333, 21.044 False
179.599, 129.518, 8.333, 21.077 False
179.321, 129.520, 8.333, 21.110 False
179.043, 129.522, 8.333, 21.143 False
178.765, 129.524, 8.333, 21.176 False
178.488, 129.525, 8.333, 21.209 False
178.210, 129.527, 8.333, 21.242 False
177.932, 129.528, 8.333, 21.275 False
177.654, 129.530, 8.333, 21.308 False
177.376, 129.531, 8.333, 21.341 False
177.099, 129.533, 8.333, 21.374 False
176.821, 129.534, 8.333, 21.407 False
176.543, 129.536, 8.333, 21.440 False
176.265, 129.537, 8.333, 21.473 False
175.988, 129.539, 8.333, 21.506 False
175.710, 129.540, 8.333, 21.539 False
175.432, 129.541, 8.333, 21.572 False
175.154, 129.543, 8.333, 21.605 False
174.876, 129.544, 8.333, 21.638 False
174.599, 129.545, 8.333, 21.671 False
174.321, 129.546, 8.333, 21.704 False
174.043, 129.547, 8.333, 21.737 False
173.765, 129.549, 8.333, 21.770 False
173.488, 129.550, 8.333, 21.803 False
173.210, 129.551, 8.333, 21.836 False
172.932, 129.552, 8.333, 21.869 False
172.654, 129.553, 8.333, 21.902 False
172.377, 129.554, 8.333, 21.935 False
